semester;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
1;20140626T000000;200500;3;1.75;1260;9346;1;0;0;4;7;1260;0;1963;0;98030;473.713;-122.186;1800;9705
1;20140626T000000;290000;2;1;930;7740;1;0;0;3;6;930;0;1924;0;98125;477.091;-122.292;1250;7740
1;20140626T000000;253500;3;1;1640;12384;1;0;0;4;7;1090;550;1954;0;98003;473.256;-122.298;1550;11200
1;20140626T000000;150000;3;1;1310;9612;1;0;0;3;7;960;350;1962;0;98001;472.958;-122.285;1310;9812
1;20140626T000000;440000;3;1.5;2120;6290;1;0;0;4;8;1220;900;1949;0;98108;475.658;-122.318;1620;5400
1;20140626T000000;667000;3;1.75;3320;478288;1.5;0;3;4;8;2260;1060;1933;1982;98022;472.407;-121.953;2960;217800
1;20140626T000000;660000;3;1;1210;9622;1;0;1;3;8;1210;0;1955;2009;98006;475.728;-122.179;1580;9714
1;20140626T000000;695000;3;2.75;2590;12063;2;0;0;3;10;2590;0;1993;0;98006;475.527;-122.12;2850;8469
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;219500;3;1;1090;6710;1.5;0;0;5;5;1090;0;1912;0;98002;473.066;-122.217;1170;6708
1;20140626T000000;220000;3;1.5;1660;15600;2;0;0;3;7;1660;0;1981;0;98001;472.589;-122.279;1660;14400
1;20140626T000000;270000;2;1;1780;81021;1;0;3;4;9;1780;0;1954;0;98001;472.712;-122.265;1780;26723
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;1,39E+10;3;3;2480;5500;2;0;3;3;10;1730;750;1950;2005;98199;476.466;-122.404;2950;5670
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;202000;2;1;920;7569;1;0;0;4;6;920;0;1950;0;98168;474.951;-122.302;1280;7627
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;471000;2;1.75;1240;6417;1;0;0;5;7;1240;0;1924;0;98126;475.439;-122.379;1800;6417
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;216500;2;1.75;1390;4482;1;0;0;4;8;1390;0;1980;0;98198;473.785;-122.32;1390;4680
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;252500;3;2;1900;8002;1;0;0;3;7;1900;0;1991;0;98023;472.909;-122.352;1900;6086
1;20140626T000000;370000;3;1.5;2380;14500;1;0;0;4;7;1850;530;1961;0;98028;477.714;-122.256;1830;13600
1;20140626T000000;663000;3;2;1480;3876;1;0;0;5;7;860;620;1928;0;98117;476.808;-122.382;1660;3774
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;420000;3;1.75;1444;249126;1.5;0;0;3;7;1444;0;2008;0;98070;474.104;-122.486;1760;224770
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;334888;3;2.5;1769;7324;2;0;0;3;9;1769;0;2012;0;98092;473.307;-122.188;2502;6017
1;20140626T000000;414000;3;2.5;2490;4540;2.5;0;0;3;8;2490;0;2012;0;98059;475.051;-122.155;2640;3844
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140626T000000;429900;3;2.5;2370;5353;2;0;0;3;8;2370;0;2009;0;98019;477.333;-121.975;2130;6850
1;20140626T000000;390000;3;3.25;1370;913;2;0;0;3;8;1100;270;2006;0;98116;475.636;-122.388;1370;915
1;20140626T000000;224000;3;1.75;1500;11968;1;0;0;3;6;1500;0;2014;0;98010;473.095;-122.002;1320;11303
1;20140627T000000;257500;3;2.25;1715;6819;2;0;0;3;7;1715;0;1995;0;98003;473.097;-122.327;2238;6819
1;20140627T000000;665000;2;1;1110;3200;1;0;0;3;7;1110;0;1925;0;98119;476.338;-122.358;1170;3600
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;425000;3;1;1520;213444;1.5;0;3;5;8;1520;0;1988;0;98027;475.081;-122.093;2640;213444
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;672500;3;2.25;2400;5300;1.5;0;0;4;7;1250;1150;1939;0;98117;476.876;-122.384;1540;4800
1;20140627T000000;140000;3;1;1060;7473;1;0;0;3;7;1060;0;1959;0;98198;473.699;-122.309;1320;7912
1;20140627T000000;215500;2;1.75;1220;15600;1;0;0;3;6;1220;0;1972;0;98001;472.853;-122.265;1510;17818
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;700000;3;2.5;1660;1545;2;0;2;3;9;1400;260;2002;0;98109;476.268;-122.353;1820;2570
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;259500;3;1.75;1650;12349;1;0;0;3;7;1650;0;1957;0;98188;47.442;-122.282;1470;10763
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;561500;3;1.75;1960;6380;1;0;0;4;7;980;980;1939;0;98115;476.975;-122.316;1480;6380
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;447000;2;1;1320;8380;1;0;0;3;7;1320;0;1953;0;98177;47.705;-122.367;1290;8025
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;212700;2;1;940;5040;1;0;0;3;7;940;0;1926;0;98126;475.375;-122.374;940;5040
1;20140627T000000;260000;2;1;700;4800;1;0;0;3;7;700;0;1922;0;98122;476.147;-122.3;1440;4800
1;20140627T000000;410000;3;2;1400;45738;2;0;0;4;8;1400;0;1981;0;98070;473.624;-122.455;2390;56628
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;275500;2;1;720;11400;1;0;0;5;6;720;0;1951;0;98133;477.641;-122.341;1690;8075
1;20140627T000000;415000;3;1.75;2410;8944;1;0;0;4;8;1860;550;1967;0;98058;474.494;-122.139;2750;9600
1;20140627T000000;279000;3;2.5;1630;7950;1;0;0;3;8;1320;310;1985;0;98042;474.224;-122.159;1650;7952
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;355000;2;2.25;1330;10838;2;0;0;3;8;1330;0;1985;0;98028;477.689;-122.241;1390;10310
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;235000;3;1.75;1400;6300;1;0;0;3;7;1400;0;1998;0;98022;472.074;-122.001;1400;8490
1;20140627T000000;209950;3;1;970;9583;1;0;0;4;6;970;0;1967;0;98023;473.044;-122.366;970;7875
1;20140627T000000;230000;3;1.75;1010;9600;1;0;0;5;7;1010;0;1969;0;98042;473.828;-122.09;1320;9600
1;20140627T000000;725000;3;2.5;3580;54450;1.5;0;0;3;9;3580;0;1990;0;98038;474.026;-122.033;3090;35943
1;20140627T000000;430000;2;1;1050;2570;1;0;0;5;7;850;200;1927;0;98117;476.764;-122.366;1080;2800
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;738000;3;3;2630;4896;2;0;0;3;9;2630;0;2006;0;98052;476.932;-122.133;2880;4972
1;20140627T000000;170000;2;1;810;8424;1;0;0;4;6;810;0;1959;0;98023;473.286;-122.346;820;8424
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;221000;3;1;910;8789;1;0;0;3;7;910;0;1966;0;98148;474.345;-122.326;1160;8789
1;20140627T000000;500000;2;1.5;1520;8040;1;0;0;5;7;1520;0;1951;0;98125;477.131;-122.306;1440;8040
1;20140627T000000;665000;3;2.5;2610;35000;2;0;0;3;10;2610;0;1988;0;98072;477.377;-122.101;3060;35427
1;20140627T000000;255000;3;2.5;1720;6194;2;0;0;3;8;1720;0;1998;0;98092;472.624;-122.221;1720;6211
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;355000;3;1.75;2040;22693;1;0;0;4;8;2040;0;1980;0;98042;473.519;-122.14;1950;6280
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;300000;3;1.5;1590;8911;1;0;0;3;7;1590;0;1956;0;98028;477.394;-122.252;1590;9625
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;191000;2;1;900;3400;1;0;0;5;6;900;0;1905;0;98108;475.269;-122.314;940;6000
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;415000;3;2.5;1060;1536;2;0;0;3;8;1060;0;2000;0;98117;476.907;-122.395;1220;1316
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;490000;3;2.5;2230;5348;2;0;0;3;8;2230;0;2000;0;98065;475.347;-121.866;2190;5205
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;342000;3;1.75;1780;10409;1;0;0;3;7;1280;500;1981;0;98058;474.627;-122.168;1780;7415
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;710000;2;1.5;1640;4080;1.5;0;0;5;7;1540;100;1916;0;98105;476.624;-122.325;1880;4080
1;20140627T000000;1.02e+006;3;2.25;1670;4800;1.5;0;3;3;8;1670;0;1903;0;98119;476.356;-122.367;2300;4800
1;20140627T000000;399950;3;2.5;2570;10431;2;0;0;3;9;2570;0;1989;0;98031;474.188;-122.213;2590;10078
1;20140627T000000;480000;2;1;1500;3420;1;0;0;3;7;1500;0;1902;0;98103;47.661;-122.338;2050;3420
1;20140627T000000;410000;3;1;2710;19000;2;0;3;4;7;2710;0;1950;0;98166;474.462;-122.359;2150;19000
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;528000;2;0.75;840;40642;1;1;4;4;6;840;0;1937;0;98070;47.404;-122.447;1850;64069
1;20140627T000000;280000;1;1;690;1950;1;0;0;3;6;690;0;1928;0;98117;476.849;-122.374;1650;4864
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;718500;3;1.5;1200;6240;1;0;0;3;8;1030;170;1952;0;98112;476.222;-122.287;2810;6240
1;20140627T000000;195000;2;1;1020;8100;1;0;0;3;6;1020;0;1940;0;98168;474.971;-122.334;1200;12500
1;20140627T000000;285000;2;1;910;8155;1;0;0;4;6;910;0;1948;0;98155;477.399;-122.3;1240;8155
1;20140627T000000;295000;1;1;700;2500;1;0;0;4;7;700;0;1907;0;98106;475.662;-122.364;1340;5000
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;235000;3;1.75;1950;8712;1;0;0;3;7;1950;0;1960;0;98055;474.391;-122.189;1820;11520
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;504200;2;1.5;1200;1687;3;0;0;3;8;1200;0;2008;0;98103;476.491;-122.334;1240;1296
1;20140627T000000;710000;3;2.5;2440;4153;2;0;0;3;9;2440;0;2003;0;98052;47.665;-122.087;2030;4143
1;20140627T000000;589500;3;3.25;2310;3075;2;0;0;3;8;1730;580;2005;0;98116;475.644;-122.383;2310;3075
1;20140627T000000;415000;3;2.75;2600;64626;1.5;0;0;3;8;2600;0;2009;0;98014;477.185;-121.405;1740;64626
1;20140627T000000;735000;3;2.25;1490;1212;2;0;0;3;9;1040;450;2011;0;98112;476.226;-122.313;1490;1337
1;20140627T000000;427000;3;2.5;2432;9391;2;0;2;3;9;2432;0;2005;0;98001;473.453;-122.267;2912;8932
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;246950;3;3;1670;4440;1;0;0;3;7;1670;0;2014;0;98022;471.948;-121.975;1670;4622
1;20140627T000000;235000;1;1.5;1170;1456;2;0;0;3;8;1070;100;2007;0;98126;475.493;-122.372;1360;1730
;;;;;;;;;;;;;;;;;;;;
1;20140627T000000;229800;2;1.75;1110;1773;2;0;0;3;8;1110;0;2014;0;98108;475.647;-122.293;1420;2855
1;20140627T000000;516500;1;1.25;1100;638;3;0;0;3;9;1100;0;2014;0;98112;476.228;-122.307;1110;1933
1;20140628T000000;1.6e+006;3;4.25;2820;7200;2;0;0;4;10;2460;360;1930;0;98112;476.298;-122.29;3300;7522
1;20140628T000000;234000;3;1;1040;8128;1;0;0;3;6;1040;0;1983;0;98019;477.425;-121.981;1520;7500
1;20140628T000000;230000;2;1.75;1910;3376;2;0;0;3;8;1910;0;1980;0;98038;473.733;-122.057;1470;3623
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140628T000000;470000;3;1.5;1500;5000;1.5;0;0;4;7;1140;360;1927;0;98117;47.679;-122.373;1500;5000
1;20140628T000000;339900;3;1;1200;9087;1;0;0;5;7;1200;0;1969;0;98056;475.234;-122.177;1250;11826
1;20140628T000000;650000;2;1;1050;2542;1;0;0;3;7;880;170;1904;0;98122;476.172;-122.298;1620;1809
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140628T000000;475000;3;2.5;1700;9100;1;0;0;3;8;1160;540;1998;0;98126;475.369;-122.378;1590;8374
1;20140628T000000;314500;3;1.75;1700;17355;1;0;0;3;7;1200;500;1978;0;98038;473.637;-122.057;1900;9528
1;20140629T000000;397000;3;3.5;1360;1275;2;0;0;3;8;1240;120;2007;0;98144;475.904;-122.315;1360;1275
1;20140629T000000;530000;2;1;840;3400;1;0;2;4;7;840;0;1924;0;98119;476.403;-122.372;2000;4000
1;20140629T000000;345000;3;2;1610;15005;1;0;0;4;7;1610;0;1986;0;98014;476.886;-121.911;1610;15479
;;;;;;;;;;;;;;;;;;;;
1;20140629T000000;265000;3;1;1800;7650;1;0;0;5;7;1800;0;1957;0;98056;474.922;-122.178;1230;7650
;;;;;;;;;;;;;;;;;;;;
1;20140629T000000;835000;3;2.25;2120;54014;2;0;0;4;9;2120;0;1964;0;98005;476.482;-122.159;3280;50690
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;250000;3;2;1440;9220;1;0;0;3;7;1440;0;1965;0;98198;473.702;-122.317;1390;7830
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;935000;2;2.5;1780;2067;2;0;0;5;9;1780;0;1974;0;98004;476.132;-122.21;2320;2067
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;300000;2;1;960;8153;1;0;0;3;6;960;0;1947;0;98155;477.341;-122.3;1160;8199
1;20140630T000000;419000;2;1.75;1510;4980;1;0;0;3;8;1510;0;2006;0;98053;477.191;-122.023;1350;4157
1;20140630T000000;410000;1;1.5;1010;5750;1;0;0;3;7;1010;0;1911;1948;98136;475.411;-122.392;1230;5750
1;20140630T000000;1,17E+09;3;3;3790;5001;2;0;0;3;10;2810;980;1989;0;98122;476.035;-122.285;2500;6286
1;20140630T000000;461000;3;1.75;3600;8666;2;0;0;4;6;2400;1200;1948;0;98033;476.893;-122.167;2290;8200
1;20140630T000000;385000;3;1.75;1300;7030;1;0;0;3;7;1300;0;1968;0;98034;47.721;-122.179;1450;7650
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;491950;3;2.25;2090;10733;1;0;0;3;7;1440;650;1958;0;98115;476.971;-122.281;1740;8100
1;20140630T000000;1.23e+006;3;1.75;2200;14630;1.5;0;1;3;8;2200;0;1948;2003;98004;476.074;-122.213;2850;15803
1;20140630T000000;560000;3;2.25;2070;15002;1.5;0;0;3;8;2070;0;1955;2013;98155;477.635;-122.274;2070;15002
1;20140630T000000;370000;3;1;1320;7341;1;0;0;3;7;1320;0;1982;0;98155;477.367;-122.295;1160;7573
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;100000;2;1;930;7623;1;0;0;2;6;930;0;1942;0;98166;47.467;-122.349;1300;7641
1;20140630T000000;289950;3;2.5;1760;8584;1.5;0;0;5;7;1760;0;1937;0;98148;474.612;-122.325;2160;8584
1;20140630T000000;263000;3;1.75;1410;8100;2;0;0;3;7;1410;0;1985;0;98038;473.617;-122.046;1560;8100
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;245000;3;2.75;1300;14197;1;0;0;3;7;860;440;1996;0;98030;473.652;-122.183;1550;7596
1;20140630T000000;248000;3;1;950;9400;1;0;0;4;7;950;0;1954;0;98006;475.746;-122.136;1260;9400
1;20140630T000000;535000;3;1;1580;6300;1;0;0;3;7;1180;400;1925;0;98199;476.505;-122.384;1560;1601
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;345000;2;1;970;5750;1;0;0;4;6;970;0;1932;0;98126;475.518;-122.37;1650;8625
1;20140630T000000;327500;3;2.25;2310;7200;2;0;0;3;8;2310;0;1990;0;98031;474.051;-122.193;1960;7201
1;20140630T000000;355000;3;2.25;1370;1524;3;0;0;3;8;1370;0;2005;0;98103;476.982;-122.347;1370;1418
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;550000;3;2.25;1720;9600;1;0;0;4;7;1220;500;1967;0;98052;476.581;-122.126;1720;9600
1;20140630T000000;441000;2;1.5;1190;3400;1;0;0;3;7;990;200;1919;0;98115;476.726;-122.32;1410;3150
1;20140630T000000;406500;2;1;870;5750;1;0;0;4;7;870;0;1947;0;98116;475.637;-122.395;1100;5750
1;20140630T000000;243000;2;1.5;1068;1758;2;0;0;3;7;1068;0;1990;0;98028;477.527;-122.244;1078;1315
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;308000;3;1;1010;8800;1;0;0;4;7;1010;0;1954;0;98118;475.483;-122.278;1400;4095
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;170000;2;1;1200;24792;2;0;0;2;7;1200;0;1976;0;98053;476.337;-121.961;2150;24792
1;20140630T000000;491500;3;2.25;1470;4322;2;0;0;3;7;1470;0;1985;0;98029;475.672;-122.018;1610;4322
1;20140630T000000;515000;3;2.5;2600;4506;2;0;0;3;8;2600;0;2003;0;98028;477.353;-122.222;2600;4658
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;255000;2;1;1320;9967;1;0;0;3;6;940;380;1919;0;98108;475.693;-122.296;1970;7587
1;20140630T000000;635000;3;2.5;3350;4007;2;0;0;3;8;2550;800;2005;0;98034;477.277;-122.207;2340;4167
1;20140630T000000;850000;3;2.5;2650;2387;2;0;0;3;8;1830;820;1920;0;98119;476.315;-122.362;1870;2216
1;20140630T000000;265000;2;2;1860;10856;1;0;0;3;8;1260;600;1952;0;98178;474.989;-122.265;1250;10008
1;20140630T000000;349810;3;1;960;8855;1;0;0;4;7;960;0;1958;0;98155;477.689;-122.328;1250;8855
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;235000;2;1;900;28800;1;0;0;1;6;900;0;1928;0;98065;475.245;-121.822;1360;7200
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;570000;3;2;1890;29185;1;0;0;3;7;1470;420;1949;2013;98006;475.621;-122.168;2580;11600
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;544000;3;2.5;1460;1613;2;0;0;3;8;1180;280;2007;0;98117;476.781;-122.375;1460;1403
1;20140630T000000;439000;3;2.5;3180;7904;1;0;0;3;8;1810;1370;2006;0;98056;47.489;-122.181;1950;7800
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;427500;2;2;1090;934;3;0;0;3;8;1090;0;2008;0;98109;476.341;-122.342;1090;1376
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140630T000000;457000;3;2.5;1220;1330;2;0;0;3;8;1010;210;2008;0;98117;476.904;-122.37;1360;3750
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;800000;3;3.5;3830;221284;2;0;0;3;10;3530;300;1993;0;98077;477.641;-122.023;2920;148539
1;20140701T000000;730000;2;2.25;2130;4920;1.5;0;4;4;7;1530;600;1941;0;98116;47.573;-122.409;2130;4920
1;20140701T000000;314500;3;2;2050;13303;1;0;0;3;8;2050;0;1993;0;98003;472.681;-122.31;2180;11590
1;20140701T000000;530000;3;2.5;3660;39478;2;0;2;4;9;3260;400;1989;0;98022;472.413;-121.972;2700;38312
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;349500;3;2;1270;3600;1;0;0;3;7;1270;0;1963;0;98122;476.099;-122.297;1660;3600
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;165050;3;1;1200;8514;1;0;0;3;7;1200;0;1959;0;98022;472.043;-122.008;1210;8985
1;20140701T000000;580000;3;2.5;2200;11000;2;0;2;3;9;2200;0;1978;0;98008;475.916;-122.112;2200;12851
1;20140701T000000;330000;3;2.5;1680;11312;1;0;0;3;7;1080;600;1959;0;98146;475.051;-122.344;1390;10700
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;500000;2;1;950;4500;1;0;2;3;7;850;100;1926;0;98103;476.562;-122.354;1670;4000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;219950;3;1.5;1620;9310;1;0;0;4;7;1620;0;1967;0;98042;473.665;-122.107;1610;10640
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;459500;2;1;1250;3825;1;0;0;3;7;850;400;1929;0;98117;476.805;-122.38;1370;4998
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;307000;3;1;1150;6000;1.5;0;0;3;7;1150;0;1927;0;98045;474.963;-121.787;1210;7700
1;20140701T000000;202000;1;1;590;833;1;0;0;4;7;590;0;1926;0;98122;476.082;-122.299;780;1617
1;20140701T000000;382500;3;1.75;1040;9000;1;0;0;4;7;1040;0;1967;0;98027;475.253;-122.043;1750;10878
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;478000;3;2.25;1640;3896;2;0;0;3;8;1640;0;1994;0;98029;475.689;-122.006;1780;3999
1;20140701T000000;260000;2;1;770;7906;1;0;0;4;6;770;0;1948;0;98155;47.766;-122.32;990;7906
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;540000;3;1.75;2050;9580;1;0;0;3;8;1400;650;1984;0;98074;476.212;-122.038;1740;11952
1;20140701T000000;300000;3;2.25;1660;5128;2;0;0;3;7;1660;0;2001;0;98019;477.362;-121.967;1680;4652
1;20140701T000000;507500;3;1.75;1990;9594;1;0;0;3;8;1190;800;1977;0;98052;476.617;-122.137;1930;9765
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;241000;3;2;1770;7000;1;0;0;3;7;1770;0;1986;0;98001;473.321;-122.261;1510;10462
1;20140701T000000;485000;3;2.25;2440;47916;2;0;0;3;8;2090;350;1991;0;98053;476.347;-121.958;2150;24000
1;20140701T000000;695000;3;2.5;2620;51354;2;0;0;3;9;2620;0;1998;0;98077;477.211;-122.028;2620;37042
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;345000;2;1;1080;7775;1;0;0;3;6;1080;0;1955;0;98136;475.447;-122.394;1730;7350
1;20140701T000000;280000;3;1;1090;10710;1;0;0;4;7;1090;0;1962;0;98056;47.5;-122.169;1090;10440
1;20140701T000000;450000;3;1.75;1400;13775;1;0;0;3;8;1400;0;1963;0;98028;477.413;-122.259;2200;10450
1;20140701T000000;515000;3;2.5;2010;7200;2;0;0;3;8;2010;0;1994;0;98028;477.372;-122.223;1970;7202
1;20140701T000000;1,01E+11;3;1;1640;12855;1.5;0;0;5;6;1500;140;1920;0;98004;476.169;-122.212;2190;11262
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;600000;2;2.5;2510;14878;2;0;0;3;10;2510;0;1990;0;98011;477.525;-122.205;3080;13594
1;20140701T000000;370000;2;1;860;6050;1;0;0;3;7;860;0;1952;0;98116;475.697;-122.4;1130;6050
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;510000;3;1.75;1750;7020;2;0;0;3;7;1750;0;1934;1978;98010;473.264;-122.038;1170;9546
1;20140701T000000;425000;3;1.5;1300;19163;1;0;0;3;7;1300;0;1964;0;98052;476.686;-122.153;1590;9744
1;20140701T000000;1.08e+006;3;2.75;3890;7216;2;0;1;3;8;3260;630;1967;2010;98118;475.445;-122.266;2490;9920
1;20140701T000000;337000;3;2.25;1460;941;3;0;0;3;8;1460;0;2006;0;98133;477.145;-122.356;1490;1399
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;245000;3;2;1190;4072;1.5;0;0;5;6;1190;0;1907;0;98118;475.276;-122.274;1680;5850
1;20140701T000000;590000;3;2;1410;6413;1;0;0;4;7;910;500;1947;0;98115;476.826;-122.298;1330;6050
1;20140701T000000;695000;3;2;2500;4080;1.5;0;0;5;7;1680;820;1922;0;98103;476.813;-122.346;1550;3060
1;20140701T000000;402500;2;1;800;2280;1;0;0;5;6;800;0;1946;0;98107;476.588;-122.362;1310;4200
1;20140701T000000;435000;3;2.5;2530;13446;2;0;0;3;9;2530;0;1993;0;98019;477.345;-121.961;2450;13446
1;20140701T000000;660000;3;2;2570;28500;1;0;0;3;9;1970;600;1983;0;98052;477.318;-122.138;3070;32400
1;20140701T000000;300000;3;2.75;2090;9620;1;0;0;3;8;1340;750;1987;0;98023;472.741;-122.337;2150;9660
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;205000;3;1.75;1170;8239;1;0;0;3;7;1170;0;1981;0;98042;473.679;-122.088;1180;7866
1;20140701T000000;357500;3;3.5;2080;5100;2;0;0;3;8;2080;0;2004;0;98038;47.35;-122.005;2080;5100
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;332888;2;2.5;1050;1029;2;0;0;3;8;950;100;2007;0;98122;476.018;-122.299;1350;3600
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;174000;2;1;900;13531;1;0;0;3;6;900;0;1979;0;98001;472.616;-122.251;1767;8308
1;20140701T000000;515000;2;1;1050;5000;1;0;0;5;7;1050;0;1907;0;98107;476.699;-122.369;1340;5000
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;545000;3;2.5;1530;3210;1.5;0;0;5;7;1010;520;1928;0;98117;476.913;-122.393;1330;4410
;;;;;;;;;;;;;;;;;;;;
1;20140701T000000;217500;3;1.75;1400;9546;1;0;0;4;7;1400;0;1984;0;98003;473.179;-122.331;1660;8550
1;20140701T000000;502000;3;2.25;1600;45613;2;0;0;4;8;1600;0;1983;0;98072;477.523;-122.117;2320;43005
1;20140701T000000;820000;3;2.25;2880;9750;2;0;0;3;10;2880;0;1989;0;98006;475.575;-122.119;2920;11090
1;20140701T000000;1.64e+006;3;3.25;3140;5445;2;0;3;4;10;2240;900;1913;0;98109;476.406;-122.347;2950;5250
1;20140701T000000;102500;2;1;820;4320;1;0;0;3;5;820;0;1937;0;98106;47.514;-122.359;780;7424
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
